job_title,company_name,location,start_date,ctc,experience,posted
community manager,ELEOI SOLUTIONS,Hyderabad,Starts Immediately,"₹ 6,00,000 - 10,00,000",0-5 years,1 week ago
procurement operations analyst,Seven Procure,Faridabad,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
corporate sales executive,Enlisting India Private Limited,Gurgaon,Starts Immediately,"₹ 3,00,000",0-2 years,1 week ago
customer support associate,Niftel Communication Private Limited,Lucknow,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
business operations associate,Beknown,Work from home,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
field sales executive,Yellow Sense Technologies,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,1 week ago
associate graphic designer,The Machan Resorts,Mumbai,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
business development manager,Huvi DigiLife Private Limited,Mumbai,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5 years,1 week ago
online escalation executive,Treebo Hotels,Work from home,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
junior client servicing executive,White Background Studio,Mumbai,Starts Immediately,"₹ 2,04,000 - 2,40,000",0-2 years,1 week ago
email outreach specialist,Kasplo,Bangalore,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
business development associate,Future Jobs,Work from home,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
motion graphics video editor,The Big Dumb Project,Work from home,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,1 week ago
human resources  hr  executive,Bharti Media & Events,Noida,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
junior social media marketing executive,Amoda By Esha Bhatia,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,1 week ago
product photographer,Sweet Lemon Studio,Delhi,Starts Immediately,"₹ 2,00,000 - 2,01,000",0-2 years,1 week ago
telecaller,EvGracias,Hyderabad,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2 years,1 week ago
digital marketing specialist,Amoga,Bangalore,Starts Immediately,"₹ 5,00,000 - 8,00,000",0-5 years,1 week ago
hr generalist intern,DevMinds,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,04,000",0-2 years,1 week ago
travel consultant,Global Corporate Tour,Noida,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
human resources  hr  executive,GreenPole Power Solutions India Private Limited,Bangalore,Starts Immediately,"₹ 2,40,000",0-2 years,1 week ago
software engineer trainee,ATF Labs,Agra,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
corporate sales executive,VHM Consultants,Mumbai,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
associate content writer,United HR Solutions Private Limited,Ahmedabad,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
news anchor reporter,The Nex News,"Karnataka, Bangalore",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
trainee rams engineer,Intellex RAMS Assurance Consulting Private Limited,Mumbai,Starts Immediately,"₹ 3,84,000",0-2 years,1 week ago
events manager,Rattan Organic Foods Private Limited,"Jaipur, Gurgaon",Starts Immediately,"₹ 4,00,000 - 5,00,000",0-5 years,1 week ago
business development representative  bdr ,CreditZilla,Mumbai,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
operational executive,SS Academy,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
associate accountant,Sunita Gupta Jewellery,Mumbai,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
content writer,Picktime,Hyderabad,Starts Immediately,"₹ 2,40,000 - 3,20,000",0-2 years,1 week ago
field sales executive,Jugyah Real Estate Private Limited,Mumbai,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5 years,1 week ago
hr recruiter,Neosparks.co.in,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
merchandiser,Madmidaas Films,Mumbai,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
graphic designer,Digitally Bugged LLP,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
graphic designer,Bitsmart,Gurgaon,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2 years,1 week ago
software support executive,Innoventry Software,Pune,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2 years,1 week ago
it security engineer intern,Rchilli Incorporation,Work from home,Starts Immediately,"₹ 2,04,000 - 3,00,000",0-2 years,1 week ago
  animator,SSB Media,Work from home,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
reservations associate   telecaller,Zero Latency India,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
telecaller,AutoGlass Expert,Mira Bhayandar,Starts Immediately,"₹ 2,00,000 - 2,01,000",0-2 years,1 week ago
admission counselor,Mesotap Marketing Services Private Limited,Work from home,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2 years,1 week ago
social media marketing manager,Aayush Care Services Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,1 week ago
social media analyst,Everymedia Technologies Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,60,000",0-2 years,1 week ago
junior social media marketing manager,Rannka Digital,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
customer service specialist,Colosseum Tech Solutions,Hyderabad,Starts Immediately,"₹ 2,00,000 - 2,16,000",0-2 years,1 week ago
it recruiter,HYRE,Gulbarga,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
data engineer,Blackcoffer,Work from home,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
business development executive,UFaber Edutech,Work from home,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
tele sales executive,Purple Bridge Consultancy,Zirakpur,Starts Immediately,"₹ 2,00,000 - 4,80,000",0-2 years,1 week ago
marketing   sales executive,Dzylo,Gurgaon,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
executive   voice process,Curis RCM LLP,Chennai,Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2 years,1 week ago
associate trainee  marketing ,American Chase,Indore,Starts Immediately,"₹ 2,10,000 - 3,00,000",0-2 years,1 week ago
sales specialist,ShipBolt Industries,Delhi,Starts Immediately,"₹ 3,00,000 - 10,00,000",0-5 years,1 week ago
human resources  hr  trainee,WebReinvent Technologies Private Limited,Delhi,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
copywriter,Cloudare Technologies Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 6,50,000",0-5 years,1 week ago
operations executive,Rydeu Logistics UG,Work from home,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
business development executive,SAG ECommerce Solutions,Work from home,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,1 week ago
junior video editor,Trivium Public Relations,Pune,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
hr executive,Go Study Free,Work from home,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
sr  finance executive,Transformative Learning Solutions Private Limited,Gurgaon,Starts Immediately,"₹ 5,00,000 - 6,00,000",0-5 years,1 week ago
telecaller,Haymarket SAC Publishing (India) Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
collection executive,Global Credit Solutions India Private Limited,Gurgaon,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,1 week ago
business development executive,Designerrs Academy,"Hyderabad, Chennai",Starts Immediately,"₹ 2,00,000 - 3,50,000",0-2 years,1 week ago
video editor,Blue Frog Solutions Private Limited,Delhi,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,1 week ago
digital marketing associate,Azhar Ali,South East,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2 years,1 week ago
management trainee   hospitality,Stay Vista Private Limited,"Mumbai, Pune",Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,1 week ago
senior brand manager,Looks Label,Work from home,Starts Immediately,"₹ 5,00,000 - 6,50,000",0-5 years,1 week ago
graphic designer,Saroj Agro Industries,Work from home,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
entrepreneur in residence  business growth anything required in startup ,TestFormula Education Private Limited,Delhi,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
street talk host,Storecode,Work from home,Starts Immediately,"₹ 2,00,000 - 7,00,000",0-5 years,1 week ago
associate wordpress and react developer,Marine Insight,Work from home,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,1 week ago
human resources  hr  manager,Light And Shadow,Delhi,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
administration associate,Stalwart Careers,Indore,Starts Immediately,"₹ 2,16,000 - 3,00,000",0-2 years,1 week ago
junior talent acquisition executive,Promaynov Advisory Services Private Limited,"Gurgaon, Delhi, Noida",Starts Immediately,"₹ 2,40,000",0-2 years,1 week ago
business development executive,Aditya Birla Capital Limited (ABCL),Lucknow,Starts Immediately,"₹ 2,00,000 - 5,00,000",0-5 years,1 week ago
customer support  fresher ,Bluboy Entertainments Private Limited,Hyderabad,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
sales   marketing executive,Career Point Consultancy,Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,1 week ago
education sales specialist,Eduflier,Work from home,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
lead generation specialist,Cosmofeed,Gurgaon,Starts Immediately,"₹ 3,00,000",0-2 years,1 week ago
sales executive,ModGen Solutions Private Limited,Navi Mumbai,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,1 week ago
software operations trainee,Faclon,"Mumbai, Thane",Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
content writer,FreeKaaMaal.com,Noida,Starts Immediately,"₹ 2,16,000 - 2,40,000",0-2 years,1 week ago
software engineer trainee,BluTech Talent Plus LLP,Bangalore,Starts Immediately,"₹ 2,50,000",0-2 years,1 week ago
business operations manager,Sparsh Machinery & Equipments,"Jamshedpur, Bhubaneswar",Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,1 week ago
social media specialist  fashion ,Storecode,Work from home,Starts Immediately,"₹ 2,00,000 - 7,00,000",0-5 years,1 week ago
sales management trainee,Natminds Services Private Limited,Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
junior search engine optimization  seo  associate,Travelomatrix,Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
telesales representative,Whooper Technologies,Gurgaon,Starts Immediately,"₹ 2,40,000 - 5,00,000",0-5 years,1 week ago
product marketing executive,A1 Advance,Work from home,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5 years,1 week ago
backend operating executive,A1 Advance,Work from home,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5 years,1 week ago
business development manager,Aarogita Health & Wellness Private Limited,Gurgaon,Starts Immediately,"₹ 3,00,000 - 5,50,000",0-5 years,1 week ago
e commerce chat process executive,Elite Business Solution,Jaipur,Starts Immediately,"₹ 2,70,000 - 3,20,000",0-2 years,1 week ago
business development executive,Conscript,Bangalore,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
content writer,Exotic India Art,Delhi,Starts Immediately,"₹ 2,40,000 - 2,64,000",0-2 years,1 week ago
field sales specialist,Pecksmart,Hyderabad,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
associate accountant,Wellversed Health Private Limited,Gurgaon,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
business development manager,Transcendental Lifescience Pvt. Ltd,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
finance executive,A1 Advance,Work from home,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5 years,1 week ago
administration executive,A1 Advance,Work from home,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5 years,1 week ago
it project co ordinator,A1 Advance,Work from home,Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5 years,1 week ago
assistant manager   public relations,Shikha Mishra,Delhi,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2 years,1 week ago
back office operator executive,Marwood Infotech,"Kochi, Bangalore, Warangal, Visakhapatnam, Tiruppur, Kannur, Salem, Guntur, Chennai, Coimbatore, Kalaburagi, Kozhikode, Vijawada, Hubali-Dharwad, Shivamogga",Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5 years,1 week ago
junior social media marketing manager,Dr. Munish Raizada,Delhi,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
administration executive,Hivyu Prive,Mumbai,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
digital marketing executive,Ragilly Technologies Private Limited,Kolkata,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
telecaller,BrandTouch & Analytics Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
website manager,Morni Fashions,Jaipur,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
junior social media marketing associate,SquareFork,"Noida, Gurgaon, Delhi",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
associate recruiter,Filo EdTech Private Limited,Gurgaon,Starts Immediately,"₹ 3,50,000 - 4,00,000",0-2 years,1 week ago
digital marketing specialist,Global Creative Services LLC,Work from home,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
ui ux designer,Runne Viction Private Limited,Work from home,Starts Immediately,"₹ 2,10,000 - 2,40,000",0-2 years,1 week ago
video editor and graphic designer,Worktual Desk,Noida,Starts Immediately,"₹ 2,00,000",0-2 years,1 week ago
marathi content writer,Trivoli Digital Private Limited,Bhiwandi,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2 years,1 week ago
junior search engine optimization  seo  executive,Shabd.in,Noida,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
business development executive,Letstute,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2 years,1 week ago
senior social media marketing manager,EMIAC Technologies LLC,Jaipur,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
travel planner,GoHappy Club,Delhi,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
machine operator,Stories Food And Beverage Company,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2 years,1 week ago
junior corporate sales executive,SurePass Technologies Private Limited,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2 years,1 week ago
junior talent acquisition executive,Merito,Pune,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5 years,1 week ago
junior social media marketing executive,Global Brand Resources Private Limited,Gandhidham,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2 years,1 week ago
manager sales,GBH Automechanics,Work from home,Starts Immediately,"₹ 2,50,000 - 6,00,000",0-5 years,1 week ago
computer operator executive,Marwood Infotech,Work from home,Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5 years,1 week ago
office assistant,Marwood Infotech,Work from home,Starts Immediately,"₹ 5,00,000 - 7,00,000",0-5 years,1 week ago
human resources  hr  executive,Zylu Business Solutions Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
business development executive,WeMakeScholars,"Gujarat, Vishakhapatnam, Begumpet, Hyderabad, Bhopal, Mumbai, Vijayawada, Secunderabad, Delhi, Indore, Pune, Ranchi, Warangal, Lucknow, Patna",Starts Immediately,"₹ 3,00,000 - 3,70,000",0-2 years,1 week ago
business development associate  field sales ,Zapplr Media Private Limited (English Genie),Tirupati,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
digital marketing specialist,YMGrad,Delhi,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,1 week ago
business account executive,GO MO Group,Pune,Starts Immediately,"₹ 5,00,000 - 6,00,000",0-5 years,1 week ago
graphic designer,International Skill Development Corporation,Bangalore,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2 years,1 week ago
crm,Farmley,Noida,Starts Immediately,"₹ 2,00,000 - 2,16,000",0-2 years,1 week ago
data entry specialist,Techrosters,Work from home,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2 years,1 week ago
customer relation manager,ELV Projects Private Limited,Bangalore,Starts Immediately,"₹ 3,00,000 - 3,60,000",0-2 years,1 week ago
sales officer,Fervour Technologies,Hyderabad,Starts Immediately,"₹ 2,40,000 - 2,41,000",0-2 years,1 week ago
sales and marketing,Glan Management Consultancy Pvt Ltd,Noida,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2 years,1 week ago
copywriter,Natural Hege,Hyderabad,Starts Immediately,"₹ 3,50,000 - 4,00,000",0-2 years,1 week ago
graphic designer,Yum Plum Pvt Ltd,Delhi,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2 years,1 week ago
educational video creator,SR Edu Technologies,Hyderabad,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2 years,1 week ago
